episode,reward
1,32.430000048875804
2,35.06000000238418
3,36.41000003814696
4,25.359999990463255
5,48.08999999165535
6,28.840000008046623
7,36.76999999284744
8,30.779999993741505
9,44.49999998807906
10,53.38999996185302
11,39.87000001072882
12,34.679999995231626
13,25.48999997079372
14,36.520000033080564
15,44.27000001072883
16,40.67999998182057
17,40.53999999165536
18,44.20999999046326
19,31.16999998688697
20,27.070000001788138
21,46.52000002563
22,37.099999986588955
23,42.98999996334314
24,36.07000000476837
25,30.649999998509877
26,38.67999998182058
27,40.369999973475934
28,50.18000000417232
29,38.57999998778104
30,38.78999999761581
31,36.26000002026557
32,38.190000018477434
33,40.670000027120096
34,48.37000000029802
35,43.2800000116229
36,32.480000028014175
37,44.36000000834464
38,38.42999995946883
39,21.409999972581858
40,46.070000040531156
41,48.76000000089407
42,36.53999996185303
43,44.190000011026854
44,40.45999995619058
45,43.71000000238418
46,34.49999996423721
47,34.619999986886974
48,32.17000001668929
49,31.079999990761273
50,52.420000022649766
