episode,reward
1,43.056991481781
2,38.97751232981682
3,44.35216872096061
4,43.030897444486605
5,38.879108589887615
6,56.206043732166286
7,46.257527023553834
8,44.77128978967667
9,58.99973385930061
10,33.34833554625511
11,48.21332954764367
12,35.3311052262783
13,48.12118064761161
14,40.290115582942946
15,42.60016031861304
16,40.69091624021529
17,38.94607151746749
18,42.12271572947501
19,29.644128984212873
20,44.9901582121849
21,41.14169195890427
22,35.125188416242594
23,52.03476421833037
24,42.559402042627326
25,39.32448824644089
26,40.70220340490341
27,44.39025650024413
28,46.086784660816186
29,37.05137794613837
30,45.64285740852356
31,42.83550032377243
32,26.83446375131607
33,36.943343198299395
34,40.534104514122006
35,40.75444644093513
36,48.302682703733446
37,35.42173329591751
38,40.669936561584464
39,48.67856514453888
40,42.30669161081314
41,44.62126646041869
42,48.852647525072086
43,44.98874112367629
44,50.534875512123115
45,48.50296253561972
46,44.77484248280525
47,40.9685632765293
48,40.87568174004554
49,42.49588259458541
50,48.08061493337154
51,44.3918197274208
52,44.68594034910201
53,48.17405506968498
54,38.62841120958328
55,56.576208537817
56,52.542010909318925
57,45.00633593797683
58,56.50485568642615
59,41.10819964408874
60,54.81081859469413
61,38.340945100784296
62,50.37141402363777
63,53.90943338274955
64,50.209624725580206
65,50.599170833826065
66,43.31558354496956
67,40.905541902780534
68,39.07129928469658
69,33.229205042123795
70,52.351692816615106
71,31.80130155682564
72,40.94424533247947
73,44.75364408493042
74,42.81427443623543
75,52.03583682179451
76,30.88028917908668
77,56.06040961742401
78,41.46580835580825
79,29.305802172422403
80,48.09730322360992
81,51.45145617723465
82,59.54399039745331
83,48.858805608749385
84,27.24049950242042
85,55.575245094299305
86,62.302956420183186
87,52.12798733711243
88,37.13808851242065
89,37.206280195713035
90,40.743327450752254
91,50.107036906480786
92,51.72393875122069
93,50.715811252593994
94,60.20133404135704
95,60.797832477092754
96,58.26296637654305
97,54.354346251487726
98,62.124202561378475
99,56.40650177001953
100,52.50000711083411
101,46.33038473725318
102,46.271155571937555
103,48.21907359361647
104,51.870543801784514
105,36.95451598763466
106,57.6044282078743
107,56.26887351870537
108,48.09961978197097
109,52.41419633626937
110,44.525645202398294
111,56.204386305809024
112,46.45354104042053
113,54.34937930107117
114,63.8427348613739
115,61.71310207247733
116,42.43828369975089
117,52.64059758782386
118,48.639147490262985
119,50.3683296084404
120,56.11052303314209
121,54.75980302095413
122,59.569922727346416
123,62.17365055084228
124,58.567766213417066
125,56.128102135658246
126,56.180977261066445
127,52.408687752485264
128,53.92845925092696
129,75.34364014863966
130,68.26813800930978
131,55.68178915977478
132,58.45941186547278
133,58.31441940069198
134,48.92005598545074
135,34.6330420732498
136,41.225523138046256
137,48.187063765525814
138,71.33448079824446
139,37.28182071447372
140,34.75329740643502
141,50.072426462173446
142,65.99226276278495
143,61.60359339714051
144,42.457729500532146
145,63.46326365470886
146,44.537602555751796
147,50.16298903226853
148,62.038170260190974
149,61.700664126873015
150,50.96206968426704
151,58.387427794933316
152,56.08237575292587
153,67.31441684365272
154,56.68259583115577
155,55.67678438425063
156,60.500018763542165
157,62.19287207126618
158,56.16078974008559
159,58.35080773234367
160,58.40515876412392
161,54.564016824960696
162,64.23916735053062
163,48.3771402657032
164,60.33232803344727
165,50.80291952490806
166,56.00444331169129
167,54.68053706884384
168,58.43898291587828
169,46.747193223237986
170,54.574813085794446
171,58.3961347401142
172,61.76121413707734
173,68.37567128539085
174,54.46476552486419
175,54.64785592556
176,60.261724489927296
177,64.27011936903
178,46.984826993942264
179,50.76464427709579
180,58.8412558555603
181,60.29827948212624
182,63.91797910928725
183,54.55209858417511
184,62.899246770143506
185,38.800482940673824
186,52.12251526117324
187,71.14991928339003
188,50.441370850801476
189,52.47690008878707
190,49.06252712011337
191,43.001032567024225
192,60.82176159620285
193,48.30117594003677
194,52.70052471756934
195,66.371565797925
196,68.41647446751594
197,52.115602123737325
198,55.87738794684409
199,43.07558897137642
200,40.64671977758407
201,41.23142893314361
202,53.13726963996888
203,66.63412264585494
204,55.857339549064626
205,44.909825497865675
206,60.32893128395081
207,67.90166729986667
208,44.83909083604812
209,52.16068651676177
210,60.10255098342895
211,54.488205060362816
212,56.622586411237705
213,51.13084155917167
214,56.59519869089127
215,56.807724386453636
216,42.6699568092823
217,61.91202161312102
218,58.4979027569294
219,50.69194093346595
220,66.38470764160155
221,56.43396760225295
222,52.71151980161667
223,48.43358239531516
224,58.66012268662453
225,58.41272075772285
226,58.214448142051694
227,47.02329899072647
228,60.32399623394012
229,61.934627526998504
230,68.05896881818771
231,62.664154535532
232,56.56219465434552
233,56.26784819364547
234,60.474192380905144
235,70.06967296004295
236,64.07545461058618
237,58.68731885552406
238,68.03154214620591
239,66.01963591575623
240,62.64124264717102
241,63.93301099538803
242,54.41650130748747
243,72.58426913619043
244,60.35899789333343
245,72.37228372097015
246,50.87192912101745
247,48.23510217666626
248,69.8508024930954
249,70.23776486515999
250,64.31923272013665
251,58.23608050346373
252,60.44705030918121
253,56.8423560142517
254,66.12971752285956
255,54.87845007181167
256,65.68974359035491
257,39.22312237322329
258,50.129255896806704
259,58.37910366058349
260,60.40917363166809
261,64.73054193854331
262,66.1198384642601
263,54.23139020204543
264,56.77762253284453
265,52.39658712148665
266,56.274733155965805
267,60.05339387655258
268,57.07606999874115
269,64.16661812067032
270,58.23199783563614
271,52.62052987217902
272,61.7663654923439
273,56.02359639406203
274,64.57473328113554
275,66.21747210025788
276,57.700072163343435
277,48.64681268632411
278,58.4808784008026
279,62.36611468195916
280,58.58942806124686
281,58.54053624868391
282,56.688020440936086
283,68.11933841109276
284,56.2991874665022
285,66.51031051874159
286,70.30093467235565
287,48.56792377233506
288,65.89160789251326
289,64.01996560096741
290,56.816981399059294
291,68.02669874429704
292,56.188754761219016
293,63.806759715080254
294,60.24554756879806
295,68.0850266933441
296,65.61448366641999
297,62.50331063568592
298,68.03115447163583
299,71.83128737807273
300,56.19850365519523
301,62.53857378363608
302,64.27938917875291
303,60.28848909139633
304,70.28679576516153
305,54.15714219212532
306,54.02653054594993
307,58.44088851809501
308,68.08025831580163
309,59.6131259202957
310,68.12249938249589
311,67.43095504641533
312,58.61726067066192
313,68.19451453685761
314,68.40164762735367
315,62.67150452136994
316,78.04014520645141
317,60.1063636124134
318,50.96365413963794
319,58.17792731523513
320,54.06033021211624
321,60.566542071104045
322,62.51446042656898
323,65.6903538107872
324,46.89911801815033
325,64.14907500743865
326,66.01771036982538
327,60.215053331851955
328,72.00752844810485
329,70.85777982473373
330,71.57613843679428
331,56.21603156328201
332,60.194888734817496
333,67.80653938055038
334,58.4159650325775
335,55.81815931797027
336,64.27868244647979
337,55.382285207509995
338,72.19618772864341
339,68.96625403165817
340,71.90521769523622
341,60.31246443986892
342,64.09220817089081
343,71.79062224626543
344,69.70147911310195
345,59.872875791788104
346,64.08890023231505
347,67.91325774192809
348,61.93575967550277
349,67.86116705536841
350,67.81909075975419
351,63.87063883543014
352,70.41725841760636
353,64.14145804643631
354,66.0779754281044
355,64.26944648623467
356,69.85637489557266
357,62.28185849189758
358,67.67210046052932
359,73.20833748579024
360,70.05157750844955
361,72.04615249037744
362,71.98874440193178
363,73.75485166311262
364,72.10498850345611
365,71.44294911623
366,69.92594972848893
367,68.4132100403309
368,63.854202115535735
369,64.2146521270275
370,75.79005483388902
371,60.19255350828171
372,72.17590844631194
373,72.12783818244935
374,75.76667021512984
375,67.9321058690548
376,58.35408354997634
377,67.82117756009102
378,71.80675538182261
379,59.838305675983435
380,65.63345769047737
381,67.59843419790269
382,68.0072166800499
383,67.74044265747071
384,75.74339294433595
385,63.713464415073396
386,72.17045418024061
387,67.75211290121078
388,71.51641064882278
389,68.65229546427726
390,63.60423749089241
391,67.57990163564682
392,67.58795114755631
393,67.44087233543398
394,67.74115691184997
395,67.48454805612565
396,53.07491406202316
397,66.05675035119056
398,61.93141340613364
399,71.94514644145964
400,60.444051063060755
401,64.52620012760163
402,71.22655079364779
403,67.72361037731172
404,67.90844177007675
405,63.47786393165587
406,67.9292977809906
407,59.72562954425813
408,67.66154277324678
409,71.69408275485038
410,67.51547697782516
411,60.390980732440944
412,70.94776038527489
413,75.67718567848205
414,59.830413639545434
415,65.9727741897106
416,63.85864379405976
417,75.60450463294981
418,71.27066558599472
419,71.43568068742752
420,73.54470722675323
421,71.29411562681197
422,75.27104917764665
423,71.78938643932344
424,75.63569822311402
425,60.030066502094265
426,72.0189247250557
427,71.95828397274018
428,70.33957059383394
429,71.26676279306412
430,71.94059301018716
431,69.80621418356895
432,67.3891546845436
433,72.12433388233184
434,64.06967043876647
435,67.64642740488053
436,71.43142887353898
437,67.52151020765304
438,72.28360757827758
439,69.72600343227387
440,69.13518470525742
441,65.88354582786559
442,69.63792439699172
443,71.53600497245789
444,71.92025471925737
445,77.13660550117493
446,67.74793816208839
447,60.5041757762432
448,59.86383640766142
449,71.82313196063042
450,71.28123449087143
451,73.51683533191681
452,75.21592547893525
453,67.68957349061967
454,63.30874764919281
455,75.49332139492034
456,68.01832392215728
457,71.37785592079163
458,71.24087129831314
459,68.01584391593933
460,67.31149340867998
461,71.43037992715837
462,71.84670177698135
463,63.68117966651917
464,71.29870191812515
465,58.362161386013035
466,75.0319420814514
467,67.22184901237486
468,75.76724721193314
469,64.23030569553376
470,75.37733120918274
471,59.89053503274917
472,59.627408993244174
473,71.72819736599924
474,75.62606619596482
475,71.84097958803176
476,67.81717106103896
477,67.93867387175558
478,64.33603599071503
479,75.32828046083452
480,55.816256546974174
481,68.19085530042648
482,67.55739073753357
483,75.43196730613708
484,76.03259091377257
485,73.7801744222641
486,67.08912066221237
487,76.33242913484573
488,67.81924474239351
489,64.08919320106506
490,61.66542806625367
491,75.39591450691222
492,67.4660925745964
493,75.15429067611693
494,69.45318890810013
495,75.26638519763947
496,71.5485445022583
497,71.46132282614707
498,71.88369226455687
499,71.3277951359749
500,74.58701668977737
