episode,avg_throughput,avg_tx_power,mcs_usage_16qam,mcs_usage_64qam,mcs_usage_qpsk,per
1,1.8,0.495852167904377,0.4,0.3,0.3,0.4
2,2.2,0.5738825798034668,0.4,0.2,0.4,0.25
3,1.3,0.5097194850444794,0.4,0.45,0.15,0.6
4,1.8,0.5385736778378487,0.45,0.35,0.2,0.44999999999999996
5,1.9,0.5464141264557838,0.3,0.35,0.35,0.35
6,2.6,0.5837380304932595,0.7,0.1,0.2,0.25
7,2.6,0.5892449676990509,0.6,0.1,0.3,0.19999999999999996
8,2.0,0.5215596243739128,0.75,0.15,0.1,0.44999999999999996
9,2.7,0.5876778811216354,0.75,0.1,0.15,0.25
10,2.9,0.6169968962669372,0.75,0.05,0.2,0.19999999999999996
11,3.6,0.5770621702075005,0.95,0.0,0.05,0.09999999999999998
12,3.2,0.6589235052466392,0.9,0.0,0.1,0.15000000000000002
13,3.0,0.628740768134594,0.9,0.1,0.0,0.25
14,3.0,0.6573407396674156,0.85,0.05,0.1,0.19999999999999996
15,3.9,0.6955185428261756,0.95,0.0,0.05,0.0
16,2.9,0.5556678637862206,0.9,0.05,0.05,0.25
17,2.7,0.6013373985886574,0.65,0.2,0.15,0.25
18,3.2,0.6425077110528946,0.9,0.1,0.0,0.19999999999999996
19,3.7,0.6514305591583252,0.85,0.0,0.15,0.0
20,3.2,0.5792589321732521,0.85,0.05,0.1,0.15000000000000002
21,3.2,0.6136696025729179,0.8,0.0,0.2,0.09999999999999998
22,3.4,0.6658813446760178,0.95,0.05,0.0,0.15000000000000002
23,3.0,0.5233804389834404,1.0,0.0,0.0,0.25
24,3.0,0.5305097624659538,0.9,0.0,0.1,0.19999999999999996
25,3.1,0.6158187597990036,0.8,0.05,0.15,0.15000000000000002
26,3.2,0.6618897661566734,0.9,0.0,0.1,0.15000000000000002
27,3.5,0.6493610486388206,0.95,0.0,0.05,0.09999999999999998
28,3.5,0.618924506008625,0.95,0.0,0.05,0.09999999999999998
29,3.2,0.6291183084249496,0.85,0.05,0.1,0.15000000000000002
30,3.7,0.6554738789796829,0.95,0.0,0.05,0.050000000000000044
31,3.1,0.6061485975980758,0.8,0.05,0.15,0.15000000000000002
32,3.0,0.5980214685201645,0.9,0.0,0.1,0.19999999999999996
33,3.6,0.6603966325521469,1.0,0.0,0.0,0.09999999999999998
34,3.0,0.6025191307067871,0.9,0.05,0.05,0.25
35,2.9,0.6078740417957306,0.7,0.15,0.15,0.19999999999999996
36,3.3,0.662676015496254,0.75,0.1,0.15,0.09999999999999998
37,3.3,0.6641926884651184,0.85,0.0,0.15,0.09999999999999998
38,3.7,0.706233736872673,0.85,0.0,0.15,0.0
39,3.6,0.6684701889753342,0.85,0.05,0.1,0.050000000000000044
40,3.2,0.6146534234285355,0.9,0.0,0.1,0.15000000000000002
41,2.6,0.5386138290166855,0.85,0.05,0.1,0.30000000000000004
42,3.8,0.6396279156208038,0.9,0.0,0.1,0.0
43,3.4,0.6284113258123398,0.9,0.0,0.1,0.09999999999999998
44,3.4,0.6235441625118255,0.9,0.0,0.1,0.09999999999999998
45,3.3,0.564687691628933,0.8,0.05,0.15,0.09999999999999998
46,3.7,0.663547796010971,0.95,0.0,0.05,0.050000000000000044
47,3.8,0.7096284732222558,1.0,0.0,0.0,0.050000000000000044
48,3.7,0.7185226857662201,0.9,0.05,0.05,0.050000000000000044
49,3.0,0.6381691321730614,0.9,0.0,0.1,0.19999999999999996
50,3.5,0.6763185635209084,0.85,0.0,0.15,0.050000000000000044
51,3.1,0.578581690788269,0.85,0.0,0.15,0.15000000000000002
52,3.7,0.6331076428294182,0.95,0.0,0.05,0.050000000000000044
53,3.9,0.6569700032472611,0.95,0.0,0.05,0.0
54,3.2,0.6431586362421513,1.0,0.0,0.0,0.19999999999999996
55,3.9,0.7323921725153923,0.95,0.0,0.05,0.0
56,4.0,0.7742565125226974,1.0,0.0,0.0,0.0
57,3.1,0.6276795208454132,0.95,0.0,0.05,0.19999999999999996
58,3.7,0.6574252992868423,0.95,0.0,0.05,0.050000000000000044
59,3.8,0.6560912698507309,1.0,0.0,0.0,0.050000000000000044
60,3.8,0.6922952681779861,1.0,0.0,0.0,0.050000000000000044
61,3.6,0.5928765729069709,1.0,0.0,0.0,0.09999999999999998
62,3.4,0.6618750154972076,1.0,0.0,0.0,0.15000000000000002
63,3.8,0.7050382122397423,1.0,0.0,0.0,0.050000000000000044
64,3.6,0.62650798112154,1.0,0.0,0.0,0.09999999999999998
65,3.8,0.7496730864048005,1.0,0.0,0.0,0.050000000000000044
66,3.0,0.635884091258049,1.0,0.0,0.0,0.25
67,4.0,0.7617501795291901,1.0,0.0,0.0,0.0
68,4.0,0.7697576224803925,1.0,0.0,0.0,0.0
69,3.8,0.8120914161205292,1.0,0.0,0.0,0.050000000000000044
70,3.6,0.7315572366118431,1.0,0.0,0.0,0.09999999999999998
71,3.6,0.6945855289697647,1.0,0.0,0.0,0.09999999999999998
72,3.6,0.6933816134929657,1.0,0.0,0.0,0.09999999999999998
73,3.6,0.706134270131588,1.0,0.0,0.0,0.09999999999999998
74,3.6,0.707440796494484,1.0,0.0,0.0,0.09999999999999998
75,4.0,0.712574589252472,1.0,0.0,0.0,0.0
76,4.0,0.8072938054800034,1.0,0.0,0.0,0.0
77,3.4,0.6851630866527557,1.0,0.0,0.0,0.15000000000000002
78,2.8,0.6020751625299454,1.0,0.0,0.0,0.30000000000000004
79,3.8,0.6749295249581337,1.0,0.0,0.0,0.050000000000000044
80,3.6,0.713601878285408,1.0,0.0,0.0,0.09999999999999998
81,3.6,0.6370543017983437,1.0,0.0,0.0,0.09999999999999998
82,4.0,0.7311513513326645,1.0,0.0,0.0,0.0
83,3.7,0.6644628122448921,0.95,0.0,0.05,0.050000000000000044
84,3.6,0.735545139014721,1.0,0.0,0.0,0.09999999999999998
85,3.7,0.7699871778488159,0.95,0.0,0.05,0.050000000000000044
86,3.6,0.6265172958374023,1.0,0.0,0.0,0.09999999999999998
87,3.8,0.6788176462054253,1.0,0.0,0.0,0.050000000000000044
88,3.6,0.7215274304151535,1.0,0.0,0.0,0.09999999999999998
89,3.6,0.7095999360084534,1.0,0.0,0.0,0.09999999999999998
90,3.8,0.7180696785449981,1.0,0.0,0.0,0.050000000000000044
91,4.0,0.8021663457155228,1.0,0.0,0.0,0.0
92,3.9,0.7476706072688103,0.95,0.0,0.05,0.0
93,3.6,0.7358040750026703,1.0,0.0,0.0,0.09999999999999998
94,3.8,0.7662828519940377,1.0,0.0,0.0,0.050000000000000044
95,3.8,0.7230294674634934,1.0,0.0,0.0,0.050000000000000044
96,3.6,0.747099083662033,1.0,0.0,0.0,0.09999999999999998
97,3.6,0.7298508509993553,1.0,0.0,0.0,0.09999999999999998
98,4.0,0.6789899095892906,1.0,0.0,0.0,0.0
99,3.8,0.7368611827492714,1.0,0.0,0.0,0.050000000000000044
100,3.8,0.7302898064255714,1.0,0.0,0.0,0.050000000000000044
101,4.0,0.7856939017772675,1.0,0.0,0.0,0.0
102,3.8,0.7843257904052734,1.0,0.0,0.0,0.050000000000000044
103,4.0,0.8051655188202858,1.0,0.0,0.0,0.0
104,4.0,0.7552703201770783,1.0,0.0,0.0,0.0
105,3.8,0.7250028908252716,1.0,0.0,0.0,0.050000000000000044
106,3.4,0.6367284506559372,1.0,0.0,0.0,0.15000000000000002
107,3.6,0.7681451708078384,1.0,0.0,0.0,0.09999999999999998
108,3.8,0.7797637954354286,1.0,0.0,0.0,0.050000000000000044
109,3.4,0.7247299700975418,1.0,0.0,0.0,0.15000000000000002
110,3.8,0.7072153195738793,1.0,0.0,0.0,0.050000000000000044
111,3.8,0.6953721508383751,1.0,0.0,0.0,0.050000000000000044
112,4.0,0.769305557012558,1.0,0.0,0.0,0.0
113,3.6,0.6949900463223457,1.0,0.0,0.0,0.09999999999999998
114,4.0,0.8475937634706497,1.0,0.0,0.0,0.0
115,3.8,0.6692445285618305,1.0,0.0,0.0,0.050000000000000044
116,3.8,0.7326148629188538,1.0,0.0,0.0,0.050000000000000044
117,4.0,0.7585541903972626,1.0,0.0,0.0,0.0
118,3.8,0.7754934221506119,1.0,0.0,0.0,0.050000000000000044
119,3.8,0.7458951622247696,1.0,0.0,0.0,0.050000000000000044
120,3.8,0.6983757361769676,1.0,0.0,0.0,0.050000000000000044
121,3.8,0.6753332138061523,1.0,0.0,0.0,0.050000000000000044
122,3.6,0.7486076638102531,1.0,0.0,0.0,0.09999999999999998
123,3.6,0.7425450071692467,1.0,0.0,0.0,0.09999999999999998
124,3.8,0.7163385272026062,1.0,0.0,0.0,0.050000000000000044
125,3.0,0.6498101636767387,1.0,0.0,0.0,0.25
126,4.0,0.7498385950922966,1.0,0.0,0.0,0.0
127,3.2,0.639920124411583,1.0,0.0,0.0,0.19999999999999996
128,2.6,0.5827032424509525,1.0,0.0,0.0,0.35
129,3.2,0.6342774793505669,1.0,0.0,0.0,0.19999999999999996
130,3.2,0.6600924003869295,1.0,0.0,0.0,0.19999999999999996
131,3.4,0.7174397490918636,1.0,0.0,0.0,0.15000000000000002
132,3.6,0.7269582942128181,1.0,0.0,0.0,0.09999999999999998
133,3.4,0.6947616580873728,1.0,0.0,0.0,0.15000000000000002
134,3.8,0.7589720740914345,1.0,0.0,0.0,0.050000000000000044
135,3.2,0.706490021198988,1.0,0.0,0.0,0.19999999999999996
136,3.4,0.6412988774478435,1.0,0.0,0.0,0.15000000000000002
137,3.0,0.6263212516903878,1.0,0.0,0.0,0.25
138,2.6,0.5249169424176217,1.0,0.0,0.0,0.35
139,3.4,0.7539974682033062,0.95,0.05,0.0,0.15000000000000002
140,3.8,0.733031652867794,1.0,0.0,0.0,0.050000000000000044
141,3.2,0.5821451514959335,1.0,0.0,0.0,0.19999999999999996
142,3.6,0.7384494923055172,1.0,0.0,0.0,0.09999999999999998
143,3.4,0.7133509732782841,1.0,0.0,0.0,0.15000000000000002
144,4.0,0.7994719535112381,1.0,0.0,0.0,0.0
145,2.8,0.5319954141974449,0.95,0.05,0.0,0.30000000000000004
146,2.6,0.5921466059982776,1.0,0.0,0.0,0.35
147,2.8,0.5916342101991177,1.0,0.0,0.0,0.30000000000000004
148,3.2,0.6744650363922119,1.0,0.0,0.0,0.19999999999999996
149,3.6,0.7184749126434327,1.0,0.0,0.0,0.09999999999999998
150,3.2,0.6116396442055703,1.0,0.0,0.0,0.19999999999999996
151,3.0,0.6682619668543339,1.0,0.0,0.0,0.25
152,3.2,0.6576772071421146,1.0,0.0,0.0,0.19999999999999996
153,3.2,0.6764006868004799,1.0,0.0,0.0,0.19999999999999996
154,3.0,0.627498535066843,1.0,0.0,0.0,0.25
155,3.0,0.6477604582905769,1.0,0.0,0.0,0.25
156,3.2,0.6704229544848204,1.0,0.0,0.0,0.19999999999999996
157,3.0,0.6432846464216709,1.0,0.0,0.0,0.25
158,3.2,0.6948769740760327,1.0,0.0,0.0,0.19999999999999996
159,3.0,0.6068147741258144,1.0,0.0,0.0,0.25
160,3.4,0.6638247702270746,1.0,0.0,0.0,0.15000000000000002
161,3.5,0.7697484347969293,0.95,0.0,0.05,0.09999999999999998
162,3.0,0.6359809061512351,1.0,0.0,0.0,0.25
163,3.2,0.6597671600058674,1.0,0.0,0.0,0.19999999999999996
