episode,reward
1,27.482137864828108
2,36.86420913934707
3,25.485991084575655
4,29.187266463041297
5,29.06107456088065
6,17.643430757522584
7,33.17792488038538
8,17.93427270054817
9,21.502859193086625
10,36.53744822740555
11,16.019240605831147
12,25.18881478309631
13,21.43717348575592
14,32.91044368743896
15,36.861420625448226
16,29.393690174818033
17,13.432675921916966
18,23.196072566509233
19,27.443867790699002
20,21.705536001920695
21,29.13168090581894
22,25.56105118393898
23,33.35334123373031
24,37.13518186211585
25,25.521201020479204
26,29.469659173488605
27,23.390022939443583
28,27.19127264022827
29,23.5520145714283
30,46.26966423392295
31,29.57895971238613
32,42.77098766565323
33,42.31700772047043
34,29.400932931900012
35,34.95932278633117
36,23.490592753887174
37,43.17009729743004
38,27.7482222020626
39,36.93821401596068
40,21.604738998413083
41,37.10163467526435
42,31.381682056188584
43,34.79704391360282
44,44.484674125909805
45,9.92281314134598
46,35.35000935792923
47,25.093497014045713
48,21.58761246800423
49,39.310332462191575
50,25.59596545100212
