episode,reward
1,70.23999998569488
2,65.4099999666214
3,72.59999999403952
4,73.2399999588728
5,70.9999999642372
6,75.07999997138977
7,68.9599999755621
8,74.6
9,71.33999994993209
10,69.37000000476836
11,70.80000001192093
12,75.83999998569489
13,73.27999997138977
14,75.17999999523161
15,75.04000000953674
16,73.31999999284746
17,73.07999998033047
18,74.71999998092652
19,72.60000001192094
20,75.15999997854233
21,75.03999997377396
22,74.99999996423722
23,74.64000002145765
24,73.51999999284745
25,65.00999997854233
26,75.25999999046327
27,71.47999995946884
28,63.040000009536755
29,69.44999997615814
30,73.06999994516373
31,72.31999999284744
32,74.96000002622606
33,74.75999999046324
34,73.3199999421835
35,71.17000001668931
36,66.94000000953673
37,74.30000001192093
38,74.55999999046325
39,71.03999996185304
40,72.3100000023842
41,75.47999999523164
42,70.2400000333786
43,71.3699999719858
44,67.52000000476836
45,74.99999999999999
46,75.13999997377397
47,73.42000000476837
48,72.43000003099444
49,74.67999995946884
50,73.1699999809265
51,73.10999999046325
52,73.15
53,71.13999998569487
54,72.82000000476837
55,71.31999999284744
56,74.06000000238419
57,70.65999999046326
58,74.49999998807907
59,69.22000000476837
60,75.23999996185302
61,68.6100000143051
62,69.14999995827674
63,69.3600000232458
64,71.48000000715255
65,74.70000002384185
66,72.97000000476838
67,74.89999995231628
68,75.01999999284745
69,74.73999993801115
70,71.41000002622604
71,73.14000000953675
72,74.7200000047684
73,75.67999997138979
74,73.49999997019768
75,70.9799999833107
76,75.31999999284744
77,69.12000001370906
78,75.10000001192094
79,71.19999999999999
80,73.45999997854233
81,73.15999997854232
82,71.41999999284744
83,70.8600000023842
84,75.67999995946884
85,72.94999996423722
86,72.77999999523165
87,72.19999999403956
88,67.2599999666214
89,72.95999999046326
90,73.4999999642372
91,68.88999999761582
92,72.80999996662139
93,69.20999999046325
94,75.75999994277954
95,70.2199999809265
96,75.47999998331069
97,71.2399999856949
98,69.63999995291235
99,75.31999998092653
100,69.18999999761583
101,74.95999994277953
102,74.83999998569487
103,75.39999997615814
104,68.92000001072884
105,71.3999999642372
106,73.2499999821186
107,63.29999997615814
108,71.11999996900559
109,73.27999998331072
110,74.25999997854233
111,70.8700000166893
112,69.36999999284744
113,74.60000000000002
114,71.33999996185301
115,74.57999995946884
116,70.94000000953673
117,67.78999999165535
118,66.76000003814697
119,71.71999995708464
120,70.87999997138976
121,73.01999998092651
122,66.86000002622605
123,71.25999997854233
124,74.16000001430511
125,73.48999998569488
126,71.36999996304512
127,74.65999999046326
128,74.69999997615815
129,73.31999998092651
130,73.3299999833107
131,73.72999999523164
132,70.81999998092651
133,67.16000001430511
134,70.35999997854233
135,69.77999996840954
136,72.93000000715257
137,74.67999995946884
138,69.1900000154972
139,69.23999997377395
140,71.62000001370907
141,72.64999997615816
142,71.31999994516372
143,70.69999998807906
144,70.4399999856949
145,67.24999997615814
146,73.17999999523163
147,74.51999999284745
148,73.2599999845028
149,72.79999994039535
150,70.68999999463557
151,71.13999996185304
152,72.66000001430513
153,72.80000000000001
154,73.03999997377396
155,68.93999997377396
156,72.74999996423723
157,73.22999995946884
158,72.8200000166893
159,72.55000001192093
160,72.91999999284744
161,73.4199999809265
162,73.28999998569489
163,74.5
164,71.4699999988079
165,74.81999998092651
166,67.50999996960164
167,70.99999997615814
168,74.48000001907349
169,69.05999998748301
170,67.22999995350835
171,74.81999996900558
172,70.23999999761583
173,67.10000004768371
174,69.04999998807907
175,72.74999998807907
176,70.59999998807908
177,69.09000000357628
178,72.86999998688697
179,75.77999997138976
180,70.98000000715255
181,66.90000001192091
182,74.88000000715257
183,74.8
184,71.39999997615814
185,74.57999998331071
186,74.99999994039537
187,74.54000000953674
188,68.74000003337862
189,75.75999996662141
190,74.27999995946884
191,74.77999997138977
192,75.27999995946884
193,70.28000003099442
194,68.70000002384188
195,71.29999995231628
196,66.95999999046325
197,72.86999998092652
198,72.13000002503395
199,71.45999996662141
200,70.8
