episode,reward
1,43.78632160425186
2,66.07448538541794
3,67.5067613363266
4,69.33386373519897
5,71.17704217433929
6,67.31136116981507
7,72.82265468835831
8,69.28660998344422
9,67.35093046426775
10,71.56884902715684
11,72.89451248645781
12,69.03913333415984
13,70.44926141500474
14,56.62780029773712
15,45.27915178537368
16,43.85361403226853
17,43.82364915013313
18,47.43773671388626
19,39.94860891103745
20,38.233614730834965
21,38.03064481019973
22,36.20858330726624
23,36.24624800682068
24,36.38930143117905
25,36.46179527044297
26,34.352066218853004
27,36.28479323387146
28,36.3414363026619
29,36.403548824787144
30,36.22312517166138
31,36.21802886724472
32,36.432415497303005
33,36.32646954059601
34,38.157436072826385
35,39.923834586143485
36,36.20909167528153
37,36.294716608524325
38,36.324862194061275
39,36.314366984367375
40,38.00231207609176
41,38.00405079126358
42,39.891924989223476
43,36.47327978610993
44,39.7573380112648
45,39.98955035209656
46,36.338879263401026
47,34.30317759513855
48,39.82281106710434
49,36.237980818748476
50,39.93512842655183
